protein-coding	chr7	55032499	55033462	ENST00000275493.7	EGFR	+	15	ENST00000275493.7_EGFR_+_15	ctrl_rep1.forward	6.58974885892116	ctrl_rep1.reverse	NA	ctrl_rep2.forward	8.18529031120332	ctrl_rep2.reverse	NA	HS_rep1.forward	8.54499757261411	HS_rep1.reverse	NA	HS_rep2.forward	10.0409347925311	HS_rep2.reverse	NA
protein-coding	chr7	55033462	55034425	ENST00000275493.7	EGFR	+	16	ENST00000275493.7_EGFR_+_16	ctrl_rep1.forward	5.93119164937759	ctrl_rep1.reverse	NA	ctrl_rep2.forward	7.09611817427386	ctrl_rep2.reverse	NA	HS_rep1.forward	9.03211817427386	HS_rep1.reverse	NA	HS_rep2.forward	9.85803104771784	HS_rep2.reverse	NA
protein-coding	chr7	55034425	55035388	ENST00000275493.7	EGFR	+	17	ENST00000275493.7_EGFR_+_17	ctrl_rep1.forward	6.7400389626556	ctrl_rep1.reverse	NA	ctrl_rep2.forward	8.95100894190871	ctrl_rep2.reverse	NA	HS_rep1.forward	9.43320877593361	HS_rep1.reverse	NA	HS_rep2.forward	9.79820371369295	HS_rep2.reverse	NA
protein-coding	chr7	55035388	55036351	ENST00000275493.7	EGFR	+	18	ENST00000275493.7_EGFR_+_18	ctrl_rep1.forward	4.81133101659751	ctrl_rep1.reverse	NA	ctrl_rep2.forward	5.94423471991701	ctrl_rep2.reverse	NA	HS_rep1.forward	7.43356520746888	HS_rep1.reverse	NA	HS_rep2.forward	7.25207573651452	HS_rep2.reverse	NA
protein-coding	chr7	55036351	55037314	ENST00000275493.7	EGFR	+	19	ENST00000275493.7_EGFR_+_19	ctrl_rep1.forward	5.0576370746888	ctrl_rep1.reverse	NA	ctrl_rep2.forward	7.50097788381743	ctrl_rep2.reverse	NA	HS_rep1.forward	8.72635663900415	HS_rep1.reverse	NA	HS_rep2.forward	10.0221331950207	HS_rep2.reverse	NA
protein-coding	chr7	55037314	55038277	ENST00000275493.7	EGFR	+	20	ENST00000275493.7_EGFR_+_20	ctrl_rep1.forward	6.05851967842324	ctrl_rep1.reverse	NA	ctrl_rep2.forward	9.65731927385892	ctrl_rep2.reverse	NA	HS_rep1.forward	7.46379356846473	HS_rep1.reverse	NA	HS_rep2.forward	10.2922157676349	HS_rep2.reverse	NA
protein-coding	chr7	55038277	55039240	ENST00000275493.7	EGFR	+	21	ENST00000275493.7_EGFR_+_21	ctrl_rep1.forward	3.64659242738589	ctrl_rep1.reverse	NA	ctrl_rep2.forward	4.81655682572614	ctrl_rep2.reverse	NA	HS_rep1.forward	5.41066701244813	HS_rep1.reverse	NA	HS_rep2.forward	6.20336395228216	HS_rep2.reverse	NA
protein-coding	chr7	55039240	55040203	ENST00000275493.7	EGFR	+	22	ENST00000275493.7_EGFR_+_22	ctrl_rep1.forward	7.05627117219917	ctrl_rep1.reverse	NA	ctrl_rep2.forward	7.83543657676349	ctrl_rep2.reverse	NA	HS_rep1.forward	8.71705767634855	HS_rep1.reverse	NA	HS_rep2.forward	11.4118641078838	HS_rep2.reverse	NA
protein-coding	chr7	55040203	55041166	ENST00000275493.7	EGFR	+	23	ENST00000275493.7_EGFR_+_23	ctrl_rep1.forward	7.75657437759336	ctrl_rep1.reverse	NA	ctrl_rep2.forward	8.29310419087137	ctrl_rep2.reverse	NA	HS_rep1.forward	5.90825529045643	HS_rep1.reverse	NA	HS_rep2.forward	8.93496229253112	HS_rep2.reverse	NA
protein-coding	chr7	55041166	55042129	ENST00000275493.7	EGFR	+	24	ENST00000275493.7_EGFR_+_24	ctrl_rep1.forward	5.99068039419087	ctrl_rep1.reverse	NA	ctrl_rep2.forward	6.80787059128631	ctrl_rep2.reverse	NA	HS_rep1.forward	6.65346975103734	HS_rep1.reverse	NA	HS_rep2.forward	7.81360567946058	HS_rep2.reverse	NA
protein-coding	chr7	55042129	55043092	ENST00000275493.7	EGFR	+	25	ENST00000275493.7_EGFR_+_25	ctrl_rep1.forward	7.50400570539419	ctrl_rep1.reverse	NA	ctrl_rep2.forward	8.00265607883817	ctrl_rep2.reverse	NA	HS_rep1.forward	8.28224701244813	HS_rep1.reverse	NA	HS_rep2.forward	9.07513375518672	HS_rep2.reverse	NA
protein-coding	chr7	55043092	55044055	ENST00000275493.7	EGFR	+	26	ENST00000275493.7_EGFR_+_26	ctrl_rep1.forward	7.78579683609958	ctrl_rep1.reverse	NA	ctrl_rep2.forward	7.70121283195021	ctrl_rep2.reverse	NA	HS_rep1.forward	10.0679789419087	HS_rep1.reverse	NA	HS_rep2.forward	9.40504380705394	HS_rep2.reverse	NA
protein-coding	chr7	55044055	55045018	ENST00000275493.7	EGFR	+	27	ENST00000275493.7_EGFR_+_27	ctrl_rep1.forward	4.51075338174274	ctrl_rep1.reverse	NA	ctrl_rep2.forward	6.88048209543568	ctrl_rep2.reverse	NA	HS_rep1.forward	6.6871872406639	HS_rep1.reverse	NA	HS_rep2.forward	8.80163253112033	HS_rep2.reverse	NA
protein-coding	chr7	55045018	55045981	ENST00000275493.7	EGFR	+	28	ENST00000275493.7_EGFR_+_28	ctrl_rep1.forward	5.77568526970954	ctrl_rep1.reverse	NA	ctrl_rep2.forward	6.48552156639004	ctrl_rep2.reverse	NA	HS_rep1.forward	5.30719932572614	HS_rep1.reverse	NA	HS_rep2.forward	6.87515682572614	HS_rep2.reverse	NA
protein-coding	chr7	55045981	55046944	ENST00000275493.7	EGFR	+	29	ENST00000275493.7_EGFR_+_29	ctrl_rep1.forward	7.63342105809129	ctrl_rep1.reverse	NA	ctrl_rep2.forward	8.69136890041494	ctrl_rep2.reverse	NA	HS_rep1.forward	9.3402022406639	HS_rep1.reverse	NA	HS_rep2.forward	9.96913939834025	HS_rep2.reverse	NA
protein-coding	chr7	55046944	55047907	ENST00000275493.7	EGFR	+	30	ENST00000275493.7_EGFR_+_30	ctrl_rep1.forward	7.37980930497925	ctrl_rep1.reverse	NA	ctrl_rep2.forward	8.59125052904564	ctrl_rep2.reverse	NA	HS_rep1.forward	10.4620957780083	HS_rep1.reverse	NA	HS_rep2.forward	10.0204231120332	HS_rep2.reverse	NA
protein-coding	chr7	55047907	55048870	ENST00000275493.7	EGFR	+	31	ENST00000275493.7_EGFR_+_31	ctrl_rep1.forward	5.26846062240664	ctrl_rep1.reverse	NA	ctrl_rep2.forward	6.01574605809129	ctrl_rep2.reverse	NA	HS_rep1.forward	5.34091504149378	HS_rep1.reverse	NA	HS_rep2.forward	6.3366970746888	HS_rep2.reverse	NA
protein-coding	chr7	55048870	55049833	ENST00000275493.7	EGFR	+	32	ENST00000275493.7_EGFR_+_32	ctrl_rep1.forward	7.27335540456432	ctrl_rep1.reverse	NA	ctrl_rep2.forward	9.47359014522821	ctrl_rep2.reverse	NA	HS_rep1.forward	10.2400411410788	HS_rep1.reverse	NA	HS_rep2.forward	10.3520470228216	HS_rep2.reverse	NA
protein-coding	chr7	55049833	55050796	ENST00000275493.7	EGFR	+	33	ENST00000275493.7_EGFR_+_33	ctrl_rep1.forward	7.86929232365145	ctrl_rep1.reverse	NA	ctrl_rep2.forward	10.777290560166	ctrl_rep2.reverse	NA	HS_rep1.forward	13.3906503319502	HS_rep1.reverse	NA	HS_rep2.forward	11.4357957261411	HS_rep2.reverse	NA
protein-coding	chr7	55050796	55051759	ENST00000275493.7	EGFR	+	34	ENST00000275493.7_EGFR_+_34	ctrl_rep1.forward	6.76612863070539	ctrl_rep1.reverse	NA	ctrl_rep2.forward	7.32715248962656	ctrl_rep2.reverse	NA	HS_rep1.forward	7.92650176348548	HS_rep1.reverse	NA	HS_rep2.forward	8.22727909751037	HS_rep2.reverse	NA
protein-coding	chr7	55051759	55052722	ENST00000275493.7	EGFR	+	35	ENST00000275493.7_EGFR_+_35	ctrl_rep1.forward	7.33493186721992	ctrl_rep1.reverse	NA	ctrl_rep2.forward	8.58575151452282	ctrl_rep2.reverse	NA	HS_rep1.forward	8.59615074688797	HS_rep1.reverse	NA	HS_rep2.forward	10.461447033195	HS_rep2.reverse	NA
protein-coding	chr7	55052722	55053685	ENST00000275493.7	EGFR	+	36	ENST00000275493.7_EGFR_+_36	ctrl_rep1.forward	5.63374511410788	ctrl_rep1.reverse	NA	ctrl_rep2.forward	7.51748238589212	ctrl_rep2.reverse	NA	HS_rep1.forward	6.78949122406639	HS_rep1.reverse	NA	HS_rep2.forward	9.02043084024896	HS_rep2.reverse	NA
protein-coding	chr7	55053685	55054648	ENST00000275493.7	EGFR	+	37	ENST00000275493.7_EGFR_+_37	ctrl_rep1.forward	7.02183101659751	ctrl_rep1.reverse	NA	ctrl_rep2.forward	8.19849134854772	ctrl_rep2.reverse	NA	HS_rep1.forward	10.1888838174274	HS_rep1.reverse	NA	HS_rep2.forward	9.15718487551867	HS_rep2.reverse	NA
protein-coding	chr7	55054648	55055611	ENST00000275493.7	EGFR	+	38	ENST00000275493.7_EGFR_+_38	ctrl_rep1.forward	6.32465778008299	ctrl_rep1.reverse	NA	ctrl_rep2.forward	7.93664843360996	ctrl_rep2.reverse	NA	HS_rep1.forward	9.61108101659751	HS_rep1.reverse	NA	HS_rep2.forward	7.06233314315353	HS_rep2.reverse	NA
protein-coding	chr7	55055611	55056574	ENST00000275493.7	EGFR	+	39	ENST00000275493.7_EGFR_+_39	ctrl_rep1.forward	6.48746954356846	ctrl_rep1.reverse	NA	ctrl_rep2.forward	6.97069595435685	ctrl_rep2.reverse	NA	HS_rep1.forward	7.43588902489627	HS_rep1.reverse	NA	HS_rep2.forward	7.8734356846473	HS_rep2.reverse	NA
protein-coding	chr7	55056574	55057537	ENST00000275493.7	EGFR	+	40	ENST00000275493.7_EGFR_+_40	ctrl_rep1.forward	8.95784104771784	ctrl_rep1.reverse	NA	ctrl_rep2.forward	9.8388484439834	ctrl_rep2.reverse	NA	HS_rep1.forward	8.68334440871369	HS_rep1.reverse	NA	HS_rep2.forward	10.1862359854772	HS_rep2.reverse	NA
protein-coding	chr7	55057537	55058500	ENST00000275493.7	EGFR	+	41	ENST00000275493.7_EGFR_+_41	ctrl_rep1.forward	5.22879979253112	ctrl_rep1.reverse	NA	ctrl_rep2.forward	7.72321680497925	ctrl_rep2.reverse	NA	HS_rep1.forward	7.16384605809129	HS_rep1.reverse	NA	HS_rep2.forward	7.30249930497925	HS_rep2.reverse	NA
protein-coding	chr7	55058500	55059463	ENST00000275493.7	EGFR	+	42	ENST00000275493.7_EGFR_+_42	ctrl_rep1.forward	7.52383592323651	ctrl_rep1.reverse	NA	ctrl_rep2.forward	9.1237351659751	ctrl_rep2.reverse	NA	HS_rep1.forward	8.4984942219917	HS_rep1.reverse	NA	HS_rep2.forward	9.00163072614108	HS_rep2.reverse	NA
protein-coding	chr7	55059463	55060426	ENST00000275493.7	EGFR	+	43	ENST00000275493.7_EGFR_+_43	ctrl_rep1.forward	6.46241968879668	ctrl_rep1.reverse	NA	ctrl_rep2.forward	8.09727406639004	ctrl_rep2.reverse	NA	HS_rep1.forward	9.17279334024896	HS_rep1.reverse	NA	HS_rep2.forward	7.85292313278008	HS_rep2.reverse	NA
protein-coding	chr7	55060426	55061389	ENST00000275493.7	EGFR	+	44	ENST00000275493.7_EGFR_+_44	ctrl_rep1.forward	9.70511058091286	ctrl_rep1.reverse	NA	ctrl_rep2.forward	10.2569167012448	ctrl_rep2.reverse	NA	HS_rep1.forward	8.30201322614108	HS_rep1.reverse	NA	HS_rep2.forward	9.63410280082988	HS_rep2.reverse	NA
protein-coding	chr7	55061389	55062352	ENST00000275493.7	EGFR	+	45	ENST00000275493.7_EGFR_+_45	ctrl_rep1.forward	6.38519026970954	ctrl_rep1.reverse	NA	ctrl_rep2.forward	6.85628091286307	ctrl_rep2.reverse	NA	HS_rep1.forward	9.11001043568465	HS_rep1.reverse	NA	HS_rep2.forward	7.92642634854772	HS_rep2.reverse	NA
protein-coding	chr7	55062352	55063315	ENST00000275493.7	EGFR	+	46	ENST00000275493.7_EGFR_+_46	ctrl_rep1.forward	7.94965310165975	ctrl_rep1.reverse	NA	ctrl_rep2.forward	9.80913796680498	ctrl_rep2.reverse	NA	HS_rep1.forward	7.87767004149378	HS_rep1.reverse	NA	HS_rep2.forward	9.59478708506224	HS_rep2.reverse	NA
protein-coding	chr7	55063315	55064278	ENST00000275493.7	EGFR	+	47	ENST00000275493.7_EGFR_+_47	ctrl_rep1.forward	8.41617373443983	ctrl_rep1.reverse	NA	ctrl_rep2.forward	8.98181203319502	ctrl_rep2.reverse	NA	HS_rep1.forward	7.73351029045643	HS_rep1.reverse	NA	HS_rep2.forward	9.90760788381743	HS_rep2.reverse	NA
protein-coding	chr7	55064278	55065241	ENST00000275493.7	EGFR	+	48	ENST00000275493.7_EGFR_+_48	ctrl_rep1.forward	6.91433073651452	ctrl_rep1.reverse	NA	ctrl_rep2.forward	10.2404117634855	ctrl_rep2.reverse	NA	HS_rep1.forward	8.79262261410788	HS_rep1.reverse	NA	HS_rep2.forward	10.1725578838174	HS_rep2.reverse	NA
protein-coding	chr7	55065241	55066204	ENST00000275493.7	EGFR	+	49	ENST00000275493.7_EGFR_+_49	ctrl_rep1.forward	6.74629958506224	ctrl_rep1.reverse	NA	ctrl_rep2.forward	6.86728132780083	ctrl_rep2.reverse	NA	HS_rep1.forward	6.8662229253112	HS_rep1.reverse	NA	HS_rep2.forward	7.64950165975104	HS_rep2.reverse	NA
protein-coding	chr7	55066204	55067167	ENST00000275493.7	EGFR	+	50	ENST00000275493.7_EGFR_+_50	ctrl_rep1.forward	6.61166587136929	ctrl_rep1.reverse	NA	ctrl_rep2.forward	8.21829262448133	ctrl_rep2.reverse	NA	HS_rep1.forward	7.48239015560166	HS_rep1.reverse	NA	HS_rep2.forward	8.27428547717842	HS_rep2.reverse	NA
protein-coding	chr7	55067167	55068130	ENST00000275493.7	EGFR	+	51	ENST00000275493.7_EGFR_+_51	ctrl_rep1.forward	5.45423371369295	ctrl_rep1.reverse	NA	ctrl_rep2.forward	8.08407404564315	ctrl_rep2.reverse	NA	HS_rep1.forward	4.56430821576764	HS_rep1.reverse	NA	HS_rep2.forward	6.9589140560166	HS_rep2.reverse	NA
protein-coding	chr7	55068130	55069093	ENST00000275493.7	EGFR	+	52	ENST00000275493.7_EGFR_+_52	ctrl_rep1.forward	6.83605549792531	ctrl_rep1.reverse	NA	ctrl_rep2.forward	8.79918256224066	ctrl_rep2.reverse	NA	HS_rep1.forward	6.56162854771784	HS_rep1.reverse	NA	HS_rep2.forward	7.58882241701245	HS_rep2.reverse	NA
protein-coding	chr7	55069093	55070056	ENST00000275493.7	EGFR	+	53	ENST00000275493.7_EGFR_+_53	ctrl_rep1.forward	5.69427863070539	ctrl_rep1.reverse	NA	ctrl_rep2.forward	7.45477452282158	ctrl_rep2.reverse	NA	HS_rep1.forward	8.42873402489626	HS_rep1.reverse	NA	HS_rep2.forward	7.67001997925311	HS_rep2.reverse	NA
protein-coding	chr7	55070056	55071019	ENST00000275493.7	EGFR	+	54	ENST00000275493.7_EGFR_+_54	ctrl_rep1.forward	7.93817385892116	ctrl_rep1.reverse	NA	ctrl_rep2.forward	8.47903371369295	ctrl_rep2.reverse	NA	HS_rep1.forward	7.79978140041494	HS_rep1.reverse	NA	HS_rep2.forward	7.97941960580913	HS_rep2.reverse	NA
protein-coding	chr7	55071019	55071982	ENST00000275493.7	EGFR	+	55	ENST00000275493.7_EGFR_+_55	ctrl_rep1.forward	6.80474460580913	ctrl_rep1.reverse	NA	ctrl_rep2.forward	8.90480145228216	ctrl_rep2.reverse	NA	HS_rep1.forward	7.34985796680498	HS_rep1.reverse	NA	HS_rep2.forward	7.66147308091286	HS_rep2.reverse	NA
protein-coding	chr7	55071982	55072945	ENST00000275493.7	EGFR	+	56	ENST00000275493.7_EGFR_+_56	ctrl_rep1.forward	5.71306400414938	ctrl_rep1.reverse	NA	ctrl_rep2.forward	6.01904553941909	ctrl_rep2.reverse	NA	HS_rep1.forward	4.16786767634855	HS_rep1.reverse	NA	HS_rep2.forward	5.32645015560166	HS_rep2.reverse	NA
protein-coding	chr7	55072945	55073908	ENST00000275493.7	EGFR	+	57	ENST00000275493.7_EGFR_+_57	ctrl_rep1.forward	9.59552479253112	ctrl_rep1.reverse	NA	ctrl_rep2.forward	10.7464959128631	ctrl_rep2.reverse	NA	HS_rep1.forward	7.14059394190871	HS_rep1.reverse	NA	HS_rep2.forward	7.95377925311203	HS_rep2.reverse	NA
protein-coding	chr7	55073908	55074871	ENST00000275493.7	EGFR	+	58	ENST00000275493.7_EGFR_+_58	ctrl_rep1.forward	6.13783952282158	ctrl_rep1.reverse	NA	ctrl_rep2.forward	9.26895955394191	ctrl_rep2.reverse	NA	HS_rep1.forward	4.25506109958506	HS_rep1.reverse	NA	HS_rep2.forward	5.68114904045643	HS_rep2.reverse	NA
protein-coding	chr7	55074871	55075834	ENST00000275493.7	EGFR	+	59	ENST00000275493.7_EGFR_+_59	ctrl_rep1.forward	6.44572369294606	ctrl_rep1.reverse	NA	ctrl_rep2.forward	9.47249006224066	ctrl_rep2.reverse	NA	HS_rep1.forward	5.42694572614108	HS_rep1.reverse	NA	HS_rep2.forward	5.05123851659751	HS_rep2.reverse	NA
protein-coding	chr7	55075834	55076797	ENST00000275493.7	EGFR	+	60	ENST00000275493.7_EGFR_+_60	ctrl_rep1.forward	7.90373295643153	ctrl_rep1.reverse	NA	ctrl_rep2.forward	8.31950571576763	ctrl_rep2.reverse	NA	HS_rep1.forward	6.39305056016598	HS_rep1.reverse	NA	HS_rep2.forward	5.23157939834025	HS_rep2.reverse	NA
protein-coding	chr7	55076797	55077760	ENST00000275493.7	EGFR	+	61	ENST00000275493.7_EGFR_+_61	ctrl_rep1.forward	7.57706358921162	ctrl_rep1.reverse	NA	ctrl_rep2.forward	8.65175778008299	ctrl_rep2.reverse	NA	HS_rep1.forward	5.35951141078838	HS_rep1.reverse	NA	HS_rep2.forward	5.34354185684647	HS_rep2.reverse	NA
protein-coding	chr7	55077760	55078723	ENST00000275493.7	EGFR	+	62	ENST00000275493.7_EGFR_+_62	ctrl_rep1.forward	6.18480633817427	ctrl_rep1.reverse	NA	ctrl_rep2.forward	6.04875127593361	ctrl_rep2.reverse	NA	HS_rep1.forward	2.84368290456432	HS_rep1.reverse	NA	HS_rep2.forward	3.14527217842324	HS_rep2.reverse	NA
protein-coding	chr7	55078723	55079686	ENST00000275493.7	EGFR	+	63	ENST00000275493.7_EGFR_+_63	ctrl_rep1.forward	5.18287838174274	ctrl_rep1.reverse	NA	ctrl_rep2.forward	5.40624937759336	ctrl_rep2.reverse	NA	HS_rep1.forward	3.50868176348548	HS_rep1.reverse	NA	HS_rep2.forward	3.83757371369295	HS_rep2.reverse	NA
protein-coding	chr7	55079686	55080649	ENST00000275493.7	EGFR	+	64	ENST00000275493.7_EGFR_+_64	ctrl_rep1.forward	7.15541924273859	ctrl_rep1.reverse	NA	ctrl_rep2.forward	8.10607621369295	ctrl_rep2.reverse	NA	HS_rep1.forward	3.84931890041494	HS_rep1.reverse	NA	HS_rep2.forward	4.29739937759336	HS_rep2.reverse	NA
protein-coding	chr7	55080649	55081612	ENST00000275493.7	EGFR	+	65	ENST00000275493.7_EGFR_+_65	ctrl_rep1.forward	7.13663402489627	ctrl_rep1.reverse	NA	ctrl_rep2.forward	8.66276443983403	ctrl_rep2.reverse	NA	HS_rep1.forward	4.23180958506224	HS_rep1.reverse	NA	HS_rep2.forward	4.56235393153527	HS_rep2.reverse	NA
protein-coding	chr7	55081612	55082575	ENST00000275493.7	EGFR	+	66	ENST00000275493.7_EGFR_+_66	ctrl_rep1.forward	8.15630010373444	ctrl_rep1.reverse	NA	ctrl_rep2.forward	7.97075349585062	ctrl_rep2.reverse	NA	HS_rep1.forward	5.43973299792531	HS_rep1.reverse	NA	HS_rep2.forward	4.26321128630705	HS_rep2.reverse	NA
protein-coding	chr7	55082575	55083538	ENST00000275493.7	EGFR	+	67	ENST00000275493.7_EGFR_+_67	ctrl_rep1.forward	7.46017313278008	ctrl_rep1.reverse	NA	ctrl_rep2.forward	8.42292966804979	ctrl_rep2.reverse	NA	HS_rep1.forward	5.12932433609959	HS_rep1.reverse	NA	HS_rep2.forward	3.61193539419087	HS_rep2.reverse	NA
protein-coding	chr7	55083538	55084501	ENST00000275493.7	EGFR	+	68	ENST00000275493.7_EGFR_+_68	ctrl_rep1.forward	6.06269389004149	ctrl_rep1.reverse	NA	ctrl_rep2.forward	7.94435072614108	ctrl_rep2.reverse	NA	HS_rep1.forward	3.35057001037344	HS_rep1.reverse	NA	HS_rep2.forward	4.39141597510373	HS_rep2.reverse	NA
protein-coding	chr7	55084501	55085464	ENST00000275493.7	EGFR	+	69	ENST00000275493.7_EGFR_+_69	ctrl_rep1.forward	6.45824626556017	ctrl_rep1.reverse	NA	ctrl_rep2.forward	9.79594024896266	ctrl_rep2.reverse	NA	HS_rep1.forward	4.26668641078838	HS_rep1.reverse	NA	HS_rep2.forward	3.3897140560166	HS_rep2.reverse	NA
protein-coding	chr7	55085464	55086427	ENST00000275493.7	EGFR	+	70	ENST00000275493.7_EGFR_+_70	ctrl_rep1.forward	7.37772105809129	ctrl_rep1.reverse	NA	ctrl_rep2.forward	7.80903109958506	ctrl_rep2.reverse	NA	HS_rep1.forward	4.37945727178423	HS_rep1.reverse	NA	HS_rep2.forward	3.13587032157676	HS_rep2.reverse	NA
protein-coding	chr7	55086427	55087390	ENST00000275493.7	EGFR	+	71	ENST00000275493.7_EGFR_+_71	ctrl_rep1.forward	4.5608494813278	ctrl_rep1.reverse	NA	ctrl_rep2.forward	5.91013170124481	ctrl_rep2.reverse	NA	HS_rep1.forward	2.56233695020747	HS_rep1.reverse	NA	HS_rep2.forward	2.50596123443983	HS_rep2.reverse	NA
protein-coding	chr7	55087390	55088353	ENST00000275493.7	EGFR	+	72	ENST00000275493.7_EGFR_+_72	ctrl_rep1.forward	7.49878744813278	ctrl_rep1.reverse	NA	ctrl_rep2.forward	9.69362274896266	ctrl_rep2.reverse	NA	HS_rep1.forward	4.79566135892116	HS_rep1.reverse	NA	HS_rep2.forward	2.91535965767635	HS_rep2.reverse	NA
